,0
2499,295033
2500,295062
2501,295179
2502,295222
2503,295257
2504,295375
2505,295429
2506,295446
2507,295451
2508,295498
2509,295506
2510,295524
2511,295577
2512,295588
2513,295682
2514,295719
2515,295757
2516,295762
2517,295788
2518,295810
2519,295838
2520,295859
2521,295861
2522,295891
2523,295894
2524,295985
2525,295990
2526,296008
2527,296059
2528,296073
2529,296120
2530,296180
2531,296258
2532,296261
2533,296304
2534,296307
2535,296383
2536,296441
2537,296474
2538,296630
2539,296637
2540,296725
2541,296732
2542,296743
2543,296799
2544,296862
2545,296873
2546,297158
2547,297201
2548,297211
2549,297213
2550,297215
2551,297225
2552,297231
2553,297242
2554,297253
2555,297355
2556,297438
2557,297546
2558,297568
2559,297613
2560,297623
2561,297755
2562,297782
2563,297794
2564,297824
2565,297850
2566,297900
2567,298035
2568,298063
2569,298113
2570,298127
2571,298206
2572,298213
2573,298267
2574,298306
2575,298405
2576,298409
2577,298466
2578,298515
2579,298535
2580,298558
2581,298560
2582,298566
2583,298585
2584,298589
2585,298594
2586,298644
2587,298708
2588,298748
2589,298759
2590,298761
2591,298782
2592,298801
2593,298834
2594,298867
2595,298978
2596,299095
2597,299112
2598,299132
2599,299226
2600,299232
2601,299412
2602,299425
2603,299433
2604,299449
2605,299492
2606,299551
2607,299633
2608,299828
2609,299846
2610,299893
2611,299896
2612,300004
2613,300031
2614,300087
2615,300107
2616,300146
2617,300182
2618,300270
2619,300326
2620,300327
2621,300437
2622,300468
2623,300521
2624,300526
2625,300558
2626,300569
2627,300597
2628,300598
2629,300608
2630,300687
2631,300706
2632,300806
2633,300868
2634,300874
2635,300884
2636,300905
2637,300922
2638,300934
2639,300985
2640,300988
2641,301021
2642,301029
2643,301084
2644,301125
2645,301196
2646,301243
2647,301274
2648,301382
2649,301399
2650,301429
2651,301464
2652,301576
2653,301593
2654,301817
2655,301834
2656,301942
2657,301954
2658,301988
2659,302148
2660,302252
2661,302307
2662,302382
2663,302405
2664,302497
2665,302520
2666,302535
2667,302540
2668,302554
2669,302567
2670,302599
2671,302602
2672,302643
2673,302714
2674,302744
2675,302766
2676,302778
2677,302780
2678,302794
2679,302857
2680,302874
2681,302886
2682,302955
2683,302960
2684,303091
2685,303134
2686,303145
2687,303179
2688,303208
2689,303299
2690,303329
2691,303338
2692,303417
2693,303480
2694,303550
2695,303575
2696,303607
2697,303698
2698,303719
2699,303776
2700,303789
2701,303820
2702,303835
2703,303843
2704,303853
2705,303915
2706,303946
2707,303952
2708,303967
2709,303998
2710,304018
2711,304090
2712,304136
2713,304189
2714,304203
2715,304204
2716,304220
2717,304238
2718,304281
2719,304291
2720,304294
2721,304337
2722,304350
2723,304388
2724,304471
2725,304499
2726,304618
2727,304647
2728,304709
2729,304747
2730,304753
2731,304761
2732,304793
2733,304806
2734,304822
2735,304829
2736,304871
2737,304876
2738,304963
2739,304971
2740,304979
2741,304993
2742,305004
2743,305033
2744,305041
2745,305058
2746,305059
2747,305060
2748,305083
2749,305096
2750,305175
2751,305190
2752,305207
2753,305222
2754,305250
2755,305297
2756,305321
2757,305334
2758,305347
2759,305384
2760,305393
2761,305395
2762,305405
2763,305472
2764,305473
2765,305484
2766,305501
2767,305510
2768,305514
2769,305515
2770,305516
2771,305523
2772,305538
2773,305557
2774,305566
2775,305621
2776,305626
2777,305637
2778,305652
2779,305668
2780,305684
2781,305705
2782,305732
2783,305754
2784,305766
2785,305826
2786,305840
2787,305859
2788,305863
2789,305884
2790,305905
2791,305921
2792,305930
2793,306003
2794,306051
2795,306058
2796,306107
2797,306147
2798,306148
2799,306160
2800,306163
2801,306171
2802,306205
2803,306223
2804,306231
2805,306232
2806,306329
2807,306474
2808,306540
2809,306545
2810,306624
2811,306625
2812,306677
2813,306685
2814,306703
2815,306704
2816,306726
2817,306745
2818,306750
2819,306752
2820,306903
2821,306938
2822,306942
2823,306967
2824,306968
2825,306977
2826,307035
2827,307049
2828,307050
2829,307081
2830,307198
2831,307225
2832,307226
2833,307233
2834,307243
2835,307266
2836,307312
2837,307314
2838,307322
2839,307330
2840,307333
2841,307353
2842,307359
2843,307362
2844,307370
2845,307373
2846,307448
2847,307519
2848,307546
2849,307576
2850,307587
2851,307591
2852,307711
2853,307757
2854,307796
2855,307809
2856,307827
2857,307935
2858,307938
2859,308094
2860,308101
2861,308150
2862,308176
2863,308180
2864,308194
2865,308209
2866,308216
2867,308233
2868,308235
2869,308286
2870,308302
2871,308340
2872,308356
2873,308394
2874,308396
2875,308450
2876,308469
2877,308519
2878,308531
2879,308575
2880,308598
2881,308601
2882,308657
2883,308688
2884,308704
2885,308721
2886,308723
2887,308724
2888,308737
2889,308743
2890,308769
2891,308782
2892,308797
2893,308849
2894,308859
2895,308863
2896,308872
2897,308898
2898,308915
2899,308964
2900,308975
2901,309015
2902,309037
2903,309094
2904,309096
2905,309122
2906,309152
2907,309171
2908,309177
2909,309182
2910,309225
2911,309226
2912,309260
2913,309272
2914,309284
2915,309285
2916,309302
2917,309313
2918,309345
2919,309358
2920,309395
2921,309423
2922,309433
2923,309457
2924,309509
2925,309538
2926,309594
2927,309747
2928,309751
2929,309752
2930,309772
2931,309793
2932,309837
2933,309860
2934,309863
2935,309868
2936,309884
2937,309886
2938,309911
2939,309948
2940,309992
2941,309993
2942,310004
2943,310077
2944,310094
2945,310134
2946,310182
2947,310189
2948,310212
2949,310247
2950,310341
2951,310467
2952,310483
2953,310545
2954,310567
2955,310602
2956,310707
2957,310722
2958,310736
2959,310773
2960,310790
2961,310860
2962,310951
2963,311021
2964,311039
2965,311087
2966,311261
2967,311270
2968,311272
2969,311311
2970,311440
2971,311462
2972,311483
2973,311514
2974,311568
2975,311663
2976,311671
2977,311704
2978,311739
2979,311742
2980,311748
2981,311778
2982,311797
2983,311821
2984,311899
2985,311933
2986,311964
2987,311967
2988,311971
2989,311974
2990,311977
2991,312008
2992,312019
2993,312035
2994,312040
2995,312061
2996,312101
2997,312165
2998,312215
2999,312239
3000,312251
3001,312257
3002,312279
3003,312296
3004,312351
3005,312361
3006,312371
3007,312403
3008,312415
3009,312464
3010,312525
3011,312527
3012,312580
3013,312597
3014,312642
3015,312710
3016,312730
3017,312751
3018,312837
3019,312847
3020,312890
3021,312896
3022,312936
3023,312954
3024,313026
3025,313064
3026,313084
3027,313096
3028,313197
3029,313200
3030,313210
3031,313213
3032,313242
3033,313326
3034,313329
3035,313330
3036,313402
3037,313489
3038,313516
3039,313523
3040,313602
3041,313649
3042,313652
3043,313664
3044,313736
3045,313739
3046,313775
3047,313822
3048,313858
3049,313867
3050,313889
3051,313999
3052,314018
3053,314023
3054,314036
3055,314063
3056,314085
3057,314098
3058,314136
3059,314170
3060,314189
3061,314192
3062,314360
3063,314368
3064,314394
3065,314409
3066,314424
3067,314476
3068,314510
3069,314537
3070,314548
3071,314557
3072,314623
3073,314681
3074,314728
3075,314751
3076,314826
3077,314887
3078,314889
3079,314899
3080,314983
3081,314996
3082,315032
3083,315037
3084,315039
3085,315057
3086,315058
3087,315160
3088,315192
3089,315239
3090,315250
3091,315264
3092,315305
3093,315321
3094,315420
3095,315424
3096,315475
3097,315518
3098,315536
3099,315585
3100,315614
3101,315634
3102,315703
3103,315708
3104,315784
3105,315794
3106,315795
3107,315917
3108,315990
3109,316091
3110,316131
3111,316154
3112,316177
3113,316199
3114,316242
3115,316255
3116,316266
3117,316270
3118,316273
3119,316347
3120,316517
3121,316523
3122,316580
3123,316665
3124,316676
3125,316720
3126,316730
3127,316762
3128,316811
3129,316859
3130,316897
3131,316901
3132,316935
3133,316969
3134,317006
3135,317020
3136,317027
3137,317029
3138,317032
3139,317043
3140,317174
3141,317243
3142,317272
3143,317354
3144,317408
3145,317422
3146,317436
3147,317444
3148,317539
3149,317568
3150,317636
3151,317664
3152,317703
3153,317756
3154,317760
3155,317780
3156,317784
3157,317801
3158,317875
3159,317877
3160,317895
3161,317940
3162,317984
3163,318009
3164,318016
3165,318030
3166,318064
3167,318092
3168,318123
3169,318209
3170,318214
3171,318244
3172,318403
3173,318409
3174,318421
3175,318442
3176,318464
3177,318527
3178,318541
3179,318650
3180,318692
3181,318752
3182,318839
3183,318865
3184,318965
3185,318973
3186,319045
3187,319074
3188,319101
3189,319111
3190,319118
3191,319157
3192,319185
3193,319210
3194,319224
3195,319236
3196,319280
3197,319324
3198,319327
3199,319347
3200,319408
3201,319446
3202,319501
3203,319526
3204,319573
3205,319590
3206,319625
3207,319643
3208,319701
3209,319737
3210,319771
3211,319800
3212,319881
3213,319898
3214,319939
3215,319949
3216,319960
3217,320004
3218,320011
3219,320063
3220,320071
3221,320104
3222,320122
3223,320137
3224,320270
3225,320393
3226,320398
3227,320407
3228,320415
3229,320423
3230,320490
3231,320515
3232,320520
3233,320583
3234,320619
3235,320645
3236,320651
3237,320653
3238,320658
3239,320755
3240,320798
3241,320817
3242,320835
3243,320858
3244,320863
3245,320873
3246,320905
3247,320930
3248,320960
3249,321015
3250,321019
3251,321020
3252,321041
3253,321043
3254,321075
3255,321140
3256,321170
3257,321225
3258,321242
3259,321244
3260,321249
3261,321257
3262,321278
3263,321383
3264,321424
3265,321458
3266,321579
3267,321593
3268,321619
3269,321701
3270,321732
3271,321742
3272,321745
3273,321771
3274,321899
3275,321937
3276,321945
3277,321946
3278,321964
3279,321988
3280,322006
3281,322036
3282,322038
3283,322051
3284,322068
3285,322072
3286,322117
3287,322127
3288,322245
3289,322260
3290,322438
3291,322453
3292,322459
3293,322484
3294,322493
3295,322513
3296,322541
3297,322572
3298,322585
3299,322588
3300,322652
3301,322680
3302,322691
3303,322759
3304,322765
3305,322771
3306,322786
3307,322812
3308,322847
3309,322868
3310,322882
3311,322935
3312,322961
3313,322975
3314,322983
3315,323042
3316,323192
3317,323343
3318,323413
3319,323426
3320,323428
3321,323433
3322,323454
3323,323474
3324,323511
3325,323515
3326,323549
3327,323593
3328,323609
3329,323631
3330,323748
3331,323776
3332,323777
3333,323859
3334,323864
3335,323945
3336,323969
3337,324004
3338,324104
3339,324105
3340,324201
3341,324207
3342,324240
3343,324251
3344,324256
3345,324260
3346,324269
3347,324315
3348,324369
3349,324422
3350,324455
3351,324482
3352,324483
3353,324533
3354,324580
3355,324601
3356,324658
3357,324696
3358,324700
3359,324733
3360,324737
3361,324759
3362,324815
3363,324859
3364,324875
3365,324897
3366,324973
3367,324991
3368,325014
3369,325047
3370,325048
3371,325053
3372,325065
3373,325094
3374,325208
3375,325225
3376,325227
3377,325244
3378,325289
3379,325305
3380,325317
3381,325394
3382,325405
3383,325427
3384,325511
3385,325535
3386,325569
3387,325583
3388,325589
3389,325605
3390,325607
3391,325618
3392,325629
3393,325672
3394,325679
3395,325697
3396,325699
3397,325713
3398,325728
3399,325764
3400,325768
3401,325775
3402,325781
3403,325788
3404,325803
3405,325804
3406,325806
3407,325894
3408,325904
3409,325960
3410,325977
3411,326076
3412,326085
3413,326117
3414,326137
3415,326138
3416,326143
3417,326148
3418,326150
3419,326249
3420,326264
3421,326271
3422,326282
3423,326313
3424,326321
3425,326336
3426,326367
3427,326401
3428,326410
3429,326413
3430,326416
3431,326435
3432,326444
3433,326487
3434,326501
3435,326508
3436,326518
3437,326614
3438,326625
3439,326628
3440,326645
3441,326648
3442,326672
3443,326719
3444,326775
3445,326794
3446,326796
3447,326832
3448,326935
3449,326942
3450,326951
3451,326954
3452,326955
3453,326993
3454,327019
3455,327025
3456,327043
3457,327124
3458,327127
3459,327159
3460,327161
3461,327168
3462,327172
3463,327174
3464,327201
3465,327208
3466,327245
3467,327360
3468,327394
3469,327430
3470,327456
3471,327537
3472,327574
3473,327586
3474,327599
3475,327635
3476,327651
3477,327681
3478,327693
3479,327736
3480,327881
3481,327927
3482,327943
3483,327951
3484,327992
3485,327997
3486,328044
3487,328049
3488,328088
3489,328095
3490,328129
3491,328140
3492,328147
3493,328175
3494,328221
3495,328225
3496,328244
3497,328266
3498,328280
3499,328296
3500,328358
3501,328448
3502,328516
3503,328529
3504,328566
3505,328582
3506,328589
3507,328590
3508,328614
3509,328626
3510,328631
3511,328646
3512,328725
3513,328734
3514,328787
3515,328845
3516,328857
3517,328861
3518,328882
3519,328884
3520,328921
3521,328931
3522,328969
3523,328982
3524,328997
3525,329018
3526,329020
3527,329032
3528,329156
3529,329174
3530,329222
3531,329223
3532,329275
3533,329349
3534,329371
3535,329374
3536,329379
3537,329389
3538,329412
3539,329424
3540,329431
3541,329505
3542,329564
3543,329581
3544,329624
3545,329626
3546,329676
3547,329690
3548,329691
3549,329696
3550,329706
3551,329789
3552,329813
3553,329828
3554,329832
3555,329863
3556,329938
3557,329981
3558,330072
